state,date,state.1,index,neg,neu,pos,compound
Alabama,2020-04-01,Alabama,2409.5853658536585,0.0699024390243902,0.825609756097561,0.1045121951219512,0.0805463414634146
Alabama,2020-04-02,Alabama,6779.470588235294,0.0895882352941176,0.8602058823529412,0.0502058823529411,-0.0875823529411764
Alabama,2020-04-03,Alabama,11143.6875,0.0645208333333333,0.8667083333333333,0.0687708333333333,-0.0118708333333333
Alabama,2020-04-04,Alabama,14285.666666666666,0.0929166666666666,0.8551666666666667,0.0519166666666666,-0.0779958333333333
Alabama,2020-04-05,Alabama,16263.85,0.05415,0.8506500000000001,0.0951999999999999,0.07181
Alabama,2020-04-06,Alabama,19338.4,0.0613,0.8870666666666666,0.0516333333333333,-0.0490266666666666
Alabama,2020-04-07,Alabama,22520.25581395349,0.118906976744186,0.7907906976744186,0.0903023255813953,-0.0644302325581395
Alabama,2020-04-08,Alabama,26812.53846153846,0.0934807692307692,0.8361346153846154,0.0703653846153846,-0.0356788461538461
Alabama,2020-04-09,Alabama,31282.775510204083,0.040469387755102,0.8894489795918367,0.0700816326530612,0.0531510204081632
Alabama,2020-04-10,Alabama,35262.892857142855,0.1133571428571428,0.8093571428571428,0.0772857142857142,-0.0549571428571428
Alabama,2020-04-11,Alabama,37583.90322580645,0.1190967741935483,0.8219677419354839,0.0589677419354838,-0.1267645161290322
Alabama,2020-04-12,Alabama,39309.857142857145,0.1315,0.7728571428571429,0.0957857142857142,-0.0960285714285714
Alabama,2020-04-13,Alabama,41336.96875,0.1279375,0.77128125,0.10078125,-0.0474374999999999
Alabama,2020-04-14,Alabama,44887.46153846154,0.0459615384615384,0.8488076923076923,0.1052307692307692,0.0920076923076923
Alabama,2020-04-15,Alabama,48938.72972972973,0.0761891891891891,0.8390540540540541,0.0847297297297297,-0.0192783783783783
Alabama,2020-04-16,Alabama,52653.92682926829,0.101780487804878,0.8145365853658537,0.0836829268292683,-0.0550487804878048
Alabama,2020-04-17,Alabama,56167.0,0.0736315789473684,0.8732894736842106,0.0530526315789473,-0.0583763157894736
Alabama,2020-04-18,Alabama,59191.0,0.0731176470588235,0.8434705882352942,0.0833529411764705,0.0390411764705882
Alabama,2020-04-19,Alabama,61200.81818181818,0.0856363636363636,0.861090909090909,0.0532727272727272,-0.0895
Alabama,2020-04-20,Alabama,63597.82608695652,0.0801739130434782,0.8583478260869566,0.0615217391304347,-0.048395652173913
Alabama,2020-04-21,Alabama,67047.1875,0.072875,0.87878125,0.04834375,-0.049853125
Alabama,2020-04-22,Alabama,70667.08108108108,0.0832432432432432,0.8904864864864865,0.0262702702702702,-0.0995243243243243
Alabama,2020-04-23,Alabama,74909.44117647059,0.12,0.8135588235294118,0.0665,-0.0790323529411764
Alabama,2020-04-24,Alabama,78563.0303030303,0.1007878787878787,0.8426969696969697,0.0565454545454545,-0.0537272727272727
Alabama,2020-04-25,Alabama,81012.0,0.1018928571428571,0.7881071428571429,0.11,0.0112785714285714
Alabama,2020-04-26,Alabama,82743.66666666667,0.0165,0.9173333333333332,0.0661666666666666,0.0750666666666666
Alabama,2020-04-27,Alabama,85084.15,0.08425,0.8734500000000001,0.0422,-0.0639499999999999
Alabama,2020-04-28,Alabama,88326.02631578948,0.0613157894736842,0.8642894736842106,0.0743684210526315,0.0130631578947368
Alabama,2020-04-29,Alabama,91715.74193548386,0.0579677419354838,0.8705806451612903,0.0714516129032258,0.0013677419354838
Alabama,2020-04-30,Alabama,95507.54054054056,0.0625945945945945,0.8552432432432432,0.0821621621621621,0.0166108108108108
Alabama,2020-05-01,Alabama,99255.08823529413,0.0704411764705882,0.8332647058823529,0.0962941176470588,0.0411558823529411
Alabama,2020-05-02,Alabama,102155.0,0.0868125,0.7889375,0.1243125,0.0173937499999999
Alabama,2020-05-03,Alabama,104049.15384615384,0.0486153846153846,0.8507692307692308,0.1006153846153846,0.0437923076923076
Alabama,2020-05-04,Alabama,106625.09090909093,0.0569393939393939,0.8604242424242424,0.0826060606060606,0.024330303030303
Alabama,2020-05-05,Alabama,109962.55813953489,0.0286279069767441,0.8633023255813953,0.1080697674418604,0.1217976744186046
Alabama,2020-05-06,Alabama,113757.17391304349,0.0487608695652173,0.8310652173913043,0.120195652173913,0.0990326086956521
Alabama,2020-05-07,Alabama,117582.42857142857,0.0574999999999999,0.8235714285714285,0.1188928571428571,0.1082071428571428
Alabama,2020-05-08,Alabama,121355.26923076923,0.0337692307692307,0.8543846153846153,0.1118846153846153,0.148476923076923
Alabama,2020-05-09,Alabama,124173.07407407407,0.0908888888888888,0.8025555555555556,0.1065555555555555,0.050437037037037
Alabama,2020-05-10,Alabama,125907.35714285714,0.0112142857142857,0.8781428571428572,0.1106428571428571,0.1634071428571428
Alabama,2020-05-11,Alabama,128141.5,0.0397,0.85135,0.10895,0.11748
Alabama,2020-05-12,Alabama,131345.28125,0.05178125,0.8509375,0.0973125,0.075421875
Alabama,2020-05-13,Alabama,134904.81818181818,0.1003636363636363,0.7866969696969697,0.113,0.0172424242424242
