submission_date,state,tot_cases,new_case,tot_death,new_death
4/19/2021,RI,144896,204,2662,0
4/20/2021,RI,145223,327,2662,0
4/21/2021,RI,145598,375,2665,3
4/22/2021,RI,145920,322,2666,1
4/23/2021,RI,146218,298,2667,1
4/24/2021,RI,146518,300,2667,0
4/25/2021,RI,146725,207,2669,2
4/26/2021,RI,146845,120,2672,3
4/27/2021,RI,147078,233,2672,0
4/28/2021,RI,147418,340,2676,4
4/29/2021,RI,147711,293,2678,2
4/30/2021,RI,147985,274,2681,3
5/1/2021,RI,148211,226,2682,1
5/2/2021,RI,148386,175,2687,5
5/3/2021,RI,148502,116,2690,3
5/4/2021,RI,148692,190,2692,2
5/5/2021,RI,148933,241,2692,0
5/6/2021,RI,149140,207,2693,1
5/7/2021,RI,149345,205,2694,1
5/8/2021,RI,149511,166,2695,1
5/9/2021,RI,149624,113,2697,2
5/10/2021,RI,149691,67,2699,2
5/11/2021,RI,149841,150,2701,2
5/12/2021,RI,150007,166,2703,2
5/13/2021,RI,150165,158,2704,1
5/14/2021,RI,150308,143,2706,2
5/15/2021,RI,150413,105,2706,0
5/16/2021,RI,150515,102,2706,0
5/17/2021,RI,150577,62,2708,2
5/18/2021,RI,150675,98,2709,1
5/19/2021,RI,150802,127,2709,0
5/20/2021,RI,150888,86,2709,0
5/21/2021,RI,150991,103,2710,1
5/22/2021,RI,151078,87,2712,2
5/23/2021,RI,151121,43,2712,0
5/24/2021,RI,151160,39,2714,2
5/25/2021,RI,151229,69,2714,0
5/26/2021,RI,151302,73,2715,1
5/27/2021,RI,151384,82,2716,1
5/28/2021,RI,151423,39,2717,1
5/29/2021,RI,151469,46,2717,0
5/30/2021,RI,151500,31,2717,0
5/31/2021,RI,151518,18,2718,1
6/1/2021,RI,151526,8,2719,1
6/2/2021,RI,151568,42,2720,1
6/3/2021,RI,151599,31,2721,1
6/4/2021,RI,151653,54,2723,2
6/5/2021,RI,151687,34,2723,0
6/6/2021,RI,151710,23,2725,2
6/7/2021,RI,151719,9,2725,0
6/8/2021,RI,151741,22,2725,0
6/9/2021,RI,151778,37,2725,0
6/10/2021,RI,151817,39,2725,0
6/11/2021,RI,151838,21,2725,0
6/12/2021,RI,151862,24,2725,0
6/13/2021,RI,151890,28,2725,0
6/14/2021,RI,151897,7,2726,1
6/15/2021,RI,151921,24,2726,0
6/16/2021,RI,151947,26,2726,0
6/17/2021,RI,151971,24,2728,2
6/18/2021,RI,151998,27,2728,0
6/19/2021,RI,152012,14,2729,1
6/20/2021,RI,152034,22,2730,1
6/21/2021,RI,152046,12,2730,0
6/22/2021,RI,152063,17,2732,2
6/23/2021,RI,152093,30,2732,0
6/24/2021,RI,152108,15,2732,0
6/25/2021,RI,152126,18,2734,2
6/26/2021,RI,152146,20,2734,0
6/27/2021,RI,152164,18,2734,0
6/28/2021,RI,152172,8,2734,0
6/29/2021,RI,152183,11,2735,1
6/30/2021,RI,152204,21,2736,1
7/1/2021,RI,152218,14,2736,0
7/2/2021,RI,152242,24,2736,0
7/3/2021,RI,152273,31,2736,0
7/4/2021,RI,152290,17,2737,1
7/5/2021,RI,152295,5,2737,0
7/6/2021,RI,152307,12,2737,0
7/7/2021,RI,152341,34,2737,0
7/8/2021,RI,152369,28,2737,0
7/9/2021,RI,152398,29,2737,0
7/10/2021,RI,152418,20,2737,0
7/11/2021,RI,152449,31,2738,1
7/12/2021,RI,152471,22,2738,0
7/13/2021,RI,152512,41,2739,1
7/14/2021,RI,152558,46,2739,0
7/15/2021,RI,152608,50,2740,1
7/16/2021,RI,152659,51,2740,0
7/17/2021,RI,152715,56,2740,0
7/18/2021,RI,152763,48,2740,0
7/19/2021,RI,152790,27,2740,0
7/20/2021,RI,152867,77,2740,0
7/21/2021,RI,152971,104,2740,0
7/22/2021,RI,153064,93,2740,0
7/23/2021,RI,153154,90,2740,0
7/24/2021,RI,153260,106,2741,1
7/25/2021,RI,153350,90,2741,0
7/26/2021,RI,153414,64,2741,0
7/27/2021,RI,153530,116,2741,0
7/28/2021,RI,153713,183,2741,0
7/29/2021,RI,153909,196,2741,0
7/30/2021,RI,154119,210,2742,1
7/31/2021,RI,154319,200,2742,0
8/1/2021,RI,154478,159,2742,0
8/2/2021,RI,154569,91,2742,0
8/3/2021,RI,154777,208,2742,0
8/4/2021,RI,155076,299,2743,1
8/5/2021,RI,155312,236,2744,1
8/6/2021,RI,155601,289,2745,1
8/7/2021,RI,155835,234,2745,0
8/8/2021,RI,156031,196,2747,2
8/9/2021,RI,156167,136,2747,0
8/10/2021,RI,156379,212,2747,0
8/11/2021,RI,156693,314,2747,0
8/12/2021,RI,157001,308,2747,0
8/13/2021,RI,157368,367,2749,2
8/14/2021,RI,157684,316,2750,1
8/15/2021,RI,157920,236,2751,1
8/16/2021,RI,158084,164,2751,0
8/17/2021,RI,158455,371,2751,0
8/18/2021,RI,158798,343,2751,0
8/19/2021,RI,159152,354,2755,4
8/20/2021,RI,159485,333,2755,0
8/21/2021,RI,159794,309,2758,3
8/22/2021,RI,160011,217,2759,1
8/23/2021,RI,160144,133,2760,1
8/24/2021,RI,160393,249,2760,0
8/25/2021,RI,160757,364,2761,1
8/26/2021,RI,161152,395,2765,4
8/27/2021,RI,161539,387,2769,4
8/28/2021,RI,161915,376,2770,1
8/29/2021,RI,162150,235,2771,1
8/30/2021,RI,162332,182,2773,2
8/31/2021,RI,162681,349,2775,2
9/1/2021,RI,163029,348,2775,0
9/2/2021,RI,163398,369,2775,0
9/3/2021,RI,163759,361,2777,2
9/4/2021,RI,164117,358,2777,0
9/5/2021,RI,164334,217,2780,3
9/6/2021,RI,164547,213,2783,3
9/7/2021,RI,164686,139,2787,4
9/8/2021,RI,165119,433,2790,3
9/9/2021,RI,165494,375,2796,6
9/10/2021,RI,165909,415,2799,3
9/11/2021,RI,166282,373,2802,3
9/12/2021,RI,166601,319,2807,5
9/13/2021,RI,166832,231,2810,3
9/14/2021,RI,167300,468,2811,1
9/15/2021,RI,167651,351,2811,0
9/16/2021,RI,168011,360,2814,3
9/17/2021,RI,168371,360,2815,1
9/18/2021,RI,168727,356,2819,4
9/19/2021,RI,169025,298,2821,2
9/20/2021,RI,169270,245,2821,0
9/21/2021,RI,169633,363,2821,0
9/22/2021,RI,169954,321,2823,2
9/23/2021,RI,170305,351,2826,3
9/24/2021,RI,170663,358,2829,3
9/25/2021,RI,170987,324,2831,2
9/26/2021,RI,171219,232,2833,2
9/27/2021,RI,171426,207,2836,3
9/28/2021,RI,171741,315,2837,1
9/29/2021,RI,172031,290,2838,1
9/30/2021,RI,172401,370,2839,1
10/1/2021,RI,172719,318,2840,1
10/2/2021,RI,172995,276,2845,5
10/3/2021,RI,173219,224,2846,1
10/4/2021,RI,173376,157,2846,0
10/5/2021,RI,173633,257,2848,2
10/6/2021,RI,173955,322,2852,4
10/7/2021,RI,174171,216,2852,0
10/8/2021,RI,174570,399,2854,2
10/9/2021,RI,174799,229,2854,0
10/10/2021,RI,175028,229,2854,0
10/11/2021,RI,175257,229,2854,0
10/12/2021,RI,175487,230,2856,2
10/13/2021,RI,175777,290,2857,1
10/14/2021,RI,176090,313,2860,3
10/15/2021,RI,176405,315,2860,0
1/22/2020,RMI,0,0,0,0
1/23/2020,RMI,0,0,0,0
1/24/2020,RMI,0,0,0,0
1/25/2020,RMI,0,0,0,0
1/26/2020,RMI,0,0,0,0
1/27/2020,RMI,0,0,0,0
1/28/2020,RMI,0,0,0,0
1/29/2020,RMI,0,0,0,0
1/30/2020,RMI,0,0,0,0
1/31/2020,RMI,0,0,0,0
2/1/2020,RMI,0,0,0,0
2/2/2020,RMI,0,0,0,0
2/3/2020,RMI,0,0,0,0
2/4/2020,RMI,0,0,0,0
2/5/2020,RMI,0,0,0,0
2/6/2020,RMI,0,0,0,0
2/7/2020,RMI,0,0,0,0
2/8/2020,RMI,0,0,0,0
2/9/2020,RMI,0,0,0,0
2/10/2020,RMI,0,0,0,0
2/11/2020,RMI,0,0,0,0
2/12/2020,RMI,0,0,0,0
2/13/2020,RMI,0,0,0,0
2/14/2020,RMI,0,0,0,0
2/15/2020,RMI,0,0,0,0
2/16/2020,RMI,0,0,0,0
2/17/2020,RMI,0,0,0,0
2/18/2020,RMI,0,0,0,0
2/19/2020,RMI,0,0,0,0
2/20/2020,RMI,0,0,0,0
2/21/2020,RMI,0,0,0,0
2/22/2020,RMI,0,0,0,0
2/23/2020,RMI,0,0,0,0
2/24/2020,RMI,0,0,0,0
2/25/2020,RMI,0,0,0,0
2/26/2020,RMI,0,0,0,0
2/27/2020,RMI,0,0,0,0
2/28/2020,RMI,0,0,0,0
2/29/2020,RMI,0,0,0,0
3/1/2020,RMI,0,0,0,0
3/2/2020,RMI,0,0,0,0
3/3/2020,RMI,0,0,0,0
3/4/2020,RMI,0,0,0,0
3/5/2020,RMI,0,0,0,0
3/6/2020,RMI,0,0,0,0
3/7/2020,RMI,0,0,0,0
3/8/2020,RMI,0,0,0,0
3/9/2020,RMI,0,0,0,0
3/10/2020,RMI,0,0,0,0
3/11/2020,RMI,0,0,0,0
3/12/2020,RMI,0,0,0,0
3/13/2020,RMI,0,0,0,0
3/14/2020,RMI,0,0,0,0
3/15/2020,RMI,0,0,0,0
3/16/2020,RMI,0,0,0,0
3/17/2020,RMI,0,0,0,0
3/18/2020,RMI,0,0,0,0
3/19/2020,RMI,0,0,0,0
3/20/2020,RMI,0,0,0,0
3/21/2020,RMI,0,0,0,0
3/22/2020,RMI,0,0,0,0
3/23/2020,RMI,0,0,0,0
3/24/2020,RMI,0,0,0,0
3/25/2020,RMI,0,0,0,0
3/26/2020,RMI,0,0,0,0
3/27/2020,RMI,0,0,0,0
3/28/2020,RMI,0,0,0,0
3/29/2020,RMI,0,0,0,0
3/30/2020,RMI,0,0,0,0
3/31/2020,RMI,0,0,0,0
4/1/2020,RMI,0,0,0,0
4/2/2020,RMI,0,0,0,0
4/3/2020,RMI,0,0,0,0
4/4/2020,RMI,0,0,0,0
4/5/2020,RMI,0,0,0,0
4/6/2020,RMI,0,0,0,0
4/7/2020,RMI,0,0,0,0
4/8/2020,RMI,0,0,0,0
4/9/2020,RMI,0,0,0,0
4/10/2020,RMI,0,0,0,0
4/11/2020,RMI,0,0,0,0
4/12/2020,RMI,0,0,0,0
4/13/2020,RMI,0,0,0,0
4/14/2020,RMI,0,0,0,0
4/15/2020,RMI,0,0,0,0
4/16/2020,RMI,0,0,0,0
4/17/2020,RMI,0,0,0,0
4/18/2020,RMI,0,0,0,0
4/19/2020,RMI,0,0,0,0
4/20/2020,RMI,0,0,0,0
4/21/2020,RMI,0,0,0,0
4/22/2020,RMI,0,0,0,0
4/23/2020,RMI,0,0,0,0
4/24/2020,RMI,0,0,0,0
4/25/2020,RMI,0,0,0,0
4/26/2020,RMI,0,0,0,0
4/27/2020,RMI,0,0,0,0
4/28/2020,RMI,0,0,0,0
4/29/2020,RMI,0,0,0,0
4/30/2020,RMI,0,0,0,0
5/1/2020,RMI,0,0,0,0
5/2/2020,RMI,0,0,0,0
5/3/2020,RMI,0,0,0,0
5/4/2020,RMI,0,0,0,0
5/5/2020,RMI,0,0,0,0
5/6/2020,RMI,0,0,0,0
5/7/2020,RMI,0,0,0,0
5/8/2020,RMI,0,0,0,0
5/9/2020,RMI,0,0,0,0
5/10/2020,RMI,0,0,0,0
5/11/2020,RMI,0,0,0,0
5/12/2020,RMI,0,0,0,0
5/13/2020,RMI,0,0,0,0
5/14/2020,RMI,0,0,0,0
5/15/2020,RMI,0,0,0,0
5/16/2020,RMI,0,0,0,0
5/17/2020,RMI,0,0,0,0
5/18/2020,RMI,0,0,0,0
5/19/2020,RMI,0,0,0,0
5/20/2020,RMI,0,0,0,0
5/21/2020,RMI,0,0,0,0
5/22/2020,RMI,0,0,0,0
5/23/2020,RMI,0,0,0,0
5/24/2020,RMI,0,0,0,0
5/25/2020,RMI,0,0,0,0
5/26/2020,RMI,0,0,0,0
5/27/2020,RMI,0,0,0,0
5/28/2020,RMI,0,0,0,0
5/29/2020,RMI,0,0,0,0
5/30/2020,RMI,0,0,0,0
5/31/2020,RMI,0,0,0,0
6/1/2020,RMI,0,0,0,0
6/2/2020,RMI,0,0,0,0
6/3/2020,RMI,0,0,0,0
6/4/2020,RMI,0,0,0,0
6/5/2020,RMI,0,0,0,0
6/6/2020,RMI,0,0,0,0
6/7/2020,RMI,0,0,0,0
6/8/2020,RMI,0,0,0,0
6/9/2020,RMI,0,0,0,0
6/10/2020,RMI,0,0,0,0
6/11/2020,RMI,0,0,0,0
6/12/2020,RMI,0,0,0,0
6/13/2020,RMI,0,0,0,0
6/14/2020,RMI,0,0,0,0
6/15/2020,RMI,0,0,0,0
6/16/2020,RMI,0,0,0,0
6/17/2020,RMI,0,0,0,0
6/18/2020,RMI,0,0,0,0
6/19/2020,RMI,0,0,0,0
6/20/2020,RMI,0,0,0,0
6/21/2020,RMI,0,0,0,0
6/22/2020,RMI,0,0,0,0
6/23/2020,RMI,0,0,0,0
6/24/2020,RMI,0,0,0,0
6/25/2020,RMI,0,0,0,0
6/26/2020,RMI,0,0,0,0
6/27/2020,RMI,0,0,0,0
6/28/2020,RMI,0,0,0,0
6/29/2020,RMI,0,0,0,0
6/30/2020,RMI,0,0,0,0
7/1/2020,RMI,0,0,0,0
7/2/2020,RMI,0,0,0,0
7/3/2020,RMI,0,0,0,0
7/4/2020,RMI,0,0,0,0
7/5/2020,RMI,0,0,0,0
7/6/2020,RMI,0,0,0,0
7/7/2020,RMI,0,0,0,0
7/8/2020,RMI,0,0,0,0
7/9/2020,RMI,0,0,0,0
7/10/2020,RMI,0,0,0,0
7/11/2020,RMI,0,0,0,0
7/12/2020,RMI,0,0,0,0
7/13/2020,RMI,0,0,0,0
7/14/2020,RMI,0,0,0,0
7/15/2020,RMI,0,0,0,0
7/16/2020,RMI,0,0,0,0
7/17/2020,RMI,0,0,0,0
7/18/2020,RMI,0,0,0,0
7/19/2020,RMI,0,0,0,0
7/20/2020,RMI,0,0,0,0
7/21/2020,RMI,0,0,0,0
7/22/2020,RMI,0,0,0,0
7/23/2020,RMI,0,0,0,0
7/24/2020,RMI,0,0,0,0
7/25/2020,RMI,0,0,0,0
7/26/2020,RMI,0,0,0,0
7/27/2020,RMI,0,0,0,0
7/28/2020,RMI,0,0,0,0
7/29/2020,RMI,0,0,0,0
7/30/2020,RMI,0,0,0,0
7/31/2020,RMI,0,0,0,0
8/1/2020,RMI,0,0,0,0
8/2/2020,RMI,0,0,0,0
8/3/2020,RMI,0,0,0,0
8/4/2020,RMI,0,0,0,0
8/5/2020,RMI,0,0,0,0
8/6/2020,RMI,0,0,0,0
8/7/2020,RMI,0,0,0,0
8/8/2020,RMI,0,0,0,0
8/9/2020,RMI,0,0,0,0
8/10/2020,RMI,0,0,0,0
8/11/2020,RMI,0,0,0,0
8/12/2020,RMI,0,0,0,0
8/13/2020,RMI,0,0,0,0
8/14/2020,RMI,0,0,0,0
8/15/2020,RMI,0,0,0,0
8/16/2020,RMI,0,0,0,0
8/17/2020,RMI,0,0,0,0
8/18/2020,RMI,0,0,0,0
8/19/2020,RMI,0,0,0,0
8/20/2020,RMI,0,0,0,0
8/21/2020,RMI,0,0,0,0
8/22/2020,RMI,0,0,0,0
8/23/2020,RMI,0,0,0,0
8/24/2020,RMI,0,0,0,0
8/25/2020,RMI,0,0,0,0
8/26/2020,RMI,0,0,0,0
8/27/2020,RMI,0,0,0,0
8/28/2020,RMI,0,0,0,0
8/29/2020,RMI,0,0,0,0
8/30/2020,RMI,0,0,0,0
8/31/2020,RMI,0,0,0,0
9/1/2020,RMI,0,0,0,0
9/2/2020,RMI,0,0,0,0
9/3/2020,RMI,0,0,0,0
9/4/2020,RMI,0,0,0,0
9/5/2020,RMI,0,0,0,0
9/6/2020,RMI,0,0,0,0
9/7/2020,RMI,0,0,0,0
9/8/2020,RMI,0,0,0,0
9/9/2020,RMI,0,0,0,0
9/10/2020,RMI,0,0,0,0
9/11/2020,RMI,0,0,0,0
9/12/2020,RMI,0,0,0,0
9/13/2020,RMI,0,0,0,0
9/14/2020,RMI,0,0,0,0
9/15/2020,RMI,0,0,0,0
9/16/2020,RMI,0,0,0,0
9/17/2020,RMI,0,0,0,0
9/18/2020,RMI,0,0,0,0
9/19/2020,RMI,0,0,0,0
9/20/2020,RMI,0,0,0,0
9/21/2020,RMI,0,0,0,0
9/22/2020,RMI,0,0,0,0
9/23/2020,RMI,0,0,0,0
9/24/2020,RMI,0,0,0,0
9/25/2020,RMI,0,0,0,0
9/26/2020,RMI,0,0,0,0
9/27/2020,RMI,0,0,0,0
9/28/2020,RMI,0,0,0,0
9/29/2020,RMI,0,0,0,0
9/30/2020,RMI,0,0,0,0
10/1/2020,RMI,0,0,0,0
10/2/2020,RMI,0,0,0,0
10/3/2020,RMI,0,0,0,0
10/4/2020,RMI,0,0,0,0
10/5/2020,RMI,0,0,0,0
10/6/2020,RMI,0,0,0,0
10/7/2020,RMI,0,0,0,0
10/8/2020,RMI,0,0,0,0
10/9/2020,RMI,0,0,0,0
10/10/2020,RMI,0,0,0,0
10/11/2020,RMI,0,0,0,0
10/12/2020,RMI,0,0,0,0
10/13/2020,RMI,0,0,0,0
10/14/2020,RMI,0,0,0,0
10/15/2020,RMI,0,0,0,0
10/16/2020,RMI,0,0,0,0
10/17/2020,RMI,0,0,0,0
10/18/2020,RMI,0,0,0,0
10/19/2020,RMI,0,0,0,0
10/20/2020,RMI,0,0,0,0
10/21/2020,RMI,0,0,0,0
10/22/2020,RMI,0,0,0,0
10/23/2020,RMI,0,0,0,0
10/24/2020,RMI,0,0,0,0
10/25/2020,RMI,0,0,0,0
10/26/2020,RMI,0,0,0,0
10/27/2020,RMI,0,0,0,0
10/28/2020,RMI,2,2,0,0
10/29/2020,RMI,2,0,0,0
10/30/2020,RMI,2,0,0,0
10/31/2020,RMI,2,0,0,0
11/1/2020,RMI,1,-1,0,0
11/2/2020,RMI,1,0,0,0
11/3/2020,RMI,1,0,0,0
11/4/2020,RMI,1,0,0,0
11/5/2020,RMI,1,0,0,0
11/6/2020,RMI,1,0,0,0
11/7/2020,RMI,1,0,0,0
11/8/2020,RMI,1,0,0,0
11/9/2020,RMI,1,0,0,0
11/10/2020,RMI,1,0,0,0
11/11/2020,RMI,1,0,0,0
11/12/2020,RMI,1,0,0,0
11/13/2020,RMI,1,0,0,0
11/14/2020,RMI,1,0,0,0
11/15/2020,RMI,1,0,0,0
11/16/2020,RMI,4,3,0,0
11/17/2020,RMI,4,0,0,0
11/18/2020,RMI,4,0,0,0
11/19/2020,RMI,4,0,0,0
11/20/2020,RMI,4,0,0,0
11/21/2020,RMI,4,0,0,0
11/22/2020,RMI,4,0,0,0
11/23/2020,RMI,4,0,0,0
11/24/2020,RMI,4,0,0,0
11/25/2020,RMI,4,0,0,0
11/26/2020,RMI,4,0,0,0
11/27/2020,RMI,4,0,0,0
11/28/2020,RMI,4,0,0,0
11/29/2020,RMI,4,0,0,0
11/30/2020,RMI,4,0,0,0
12/1/2020,RMI,4,0,0,0
12/2/2020,RMI,4,0,0,0
12/3/2020,RMI,4,0,0,0
12/4/2020,RMI,4,0,0,0
12/5/2020,RMI,4,0,0,0
12/6/2020,RMI,4,0,0,0
12/7/2020,RMI,4,0,0,0
12/8/2020,RMI,4,0,0,0
12/9/2020,RMI,4,0,0,0
12/10/2020,RMI,4,0,0,0
12/11/2020,RMI,4,0,0,0
12/12/2020,RMI,4,0,0,0
12/13/2020,RMI,4,0,0,0
12/14/2020,RMI,4,0,0,0
12/15/2020,RMI,4,0,0,0
12/16/2020,RMI,4,0,0,0
12/17/2020,RMI,4,0,0,0
12/18/2020,RMI,4,0,0,0
12/19/2020,RMI,4,0,0,0
12/20/2020,RMI,4,0,0,0
12/21/2020,RMI,4,0,0,0
12/22/2020,RMI,4,0,0,0
12/23/2020,RMI,4,0,0,0
12/24/2020,RMI,4,0,0,0
12/25/2020,RMI,4,0,0,0
12/26/2020,RMI,4,0,0,0
12/27/2020,RMI,4,0,0,0
12/28/2020,RMI,4,0,0,0
12/29/2020,RMI,4,0,0,0
12/30/2020,RMI,4,0,0,0
12/31/2020,RMI,4,0,0,0
1/1/2021,RMI,4,0,0,0
1/2/2021,RMI,4,0,0,0
1/3/2021,RMI,4,0,0,0
1/4/2021,RMI,4,0,0,0
1/5/2021,RMI,4,0,0,0
1/6/2021,RMI,4,0,0,0
1/7/2021,RMI,4,0,0,0
1/8/2021,RMI,4,0,0,0
1/9/2021,RMI,4,0,0,0
1/10/2021,RMI,4,0,0,0
1/11/2021,RMI,4,0,0,0
1/12/2021,RMI,4,0,0,0
1/13/2021,RMI,4,0,0,0
1/14/2021,RMI,4,0,0,0
1/15/2021,RMI,4,0,0,0
1/16/2021,RMI,4,0,0,0
1/17/2021,RMI,4,0,0,0
1/18/2021,RMI,4,0,0,0
1/19/2021,RMI,4,0,0,0
1/20/2021,RMI,4,0,0,0
1/21/2021,RMI,4,0,0,0
1/22/2021,RMI,4,0,0,0
1/23/2021,RMI,4,0,0,0
1/24/2021,RMI,4,0,0,0
1/25/2021,RMI,4,0,0,0
1/26/2021,RMI,4,0,0,0
1/27/2021,RMI,4,0,0,0
1/28/2021,RMI,4,0,0,0
1/29/2021,RMI,4,0,0,0
1/30/2021,RMI,4,0,0,0
1/31/2021,RMI,4,0,0,0
2/1/2021,RMI,4,0,0,0
2/2/2021,RMI,4,0,0,0
2/3/2021,RMI,4,0,0,0
2/4/2021,RMI,4,0,0,0
2/5/2021,RMI,4,0,0,0
2/6/2021,RMI,4,0,0,0
2/7/2021,RMI,4,0,0,0
2/8/2021,RMI,4,0,0,0
2/9/2021,RMI,4,0,0,0
2/10/2021,RMI,4,0,0,0
2/11/2021,RMI,4,0,0,0
2/12/2021,RMI,4,0,0,0
2/13/2021,RMI,4,0,0,0
2/14/2021,RMI,4,0,0,0
2/15/2021,RMI,4,0,0,0
2/16/2021,RMI,4,0,0,0
2/17/2021,RMI,4,0,0,0
2/18/2021,RMI,4,0,0,0
2/19/2021,RMI,4,0,0,0
2/20/2021,RMI,4,0,0,0
2/21/2021,RMI,4,0,0,0
2/22/2021,RMI,4,0,0,0
2/23/2021,RMI,4,0,0,0
2/24/2021,RMI,4,0,0,0
2/25/2021,RMI,4,0,0,0
2/26/2021,RMI,4,0,0,0
2/27/2021,RMI,4,0,0,0
2/28/2021,RMI,4,0,0,0
3/1/2021,RMI,4,0,0,0
3/2/2021,RMI,4,0,0,0
3/3/2021,RMI,4,0,0,0
3/4/2021,RMI,4,0,0,0
3/5/2021,RMI,4,0,0,0
3/6/2021,RMI,4,0,0,0
3/7/2021,RMI,4,0,0,0
3/8/2021,RMI,4,0,0,0
3/9/2021,RMI,4,0,0,0
3/10/2021,RMI,4,0,0,0
3/11/2021,RMI,4,0,0,0
3/12/2021,RMI,4,0,0,0
3/13/2021,RMI,4,0,0,0
3/14/2021,RMI,4,0,0,0
3/15/2021,RMI,4,0,0,0
3/16/2021,RMI,4,0,0,0
3/17/2021,RMI,4,0,0,0
3/18/2021,RMI,4,0,0,0
3/19/2021,RMI,4,0,0,0
3/20/2021,RMI,4,0,0,0
3/21/2021,RMI,4,0,0,0
3/22/2021,RMI,4,0,0,0
3/23/2021,RMI,4,0,0,0
3/24/2021,RMI,4,0,0,0
3/25/2021,RMI,4,0,0,0
3/26/2021,RMI,4,0,0,0
3/27/2021,RMI,4,0,0,0
3/28/2021,RMI,4,0,0,0
3/29/2021,RMI,4,0,0,0
3/30/2021,RMI,4,0,0,0
3/31/2021,RMI,4,0,0,0
4/1/2021,RMI,4,0,0,0
4/2/2021,RMI,4,0,0,0
4/3/2021,RMI,4,0,0,0
4/4/2021,RMI,4,0,0,0
4/5/2021,RMI,4,0,0,0
4/6/2021,RMI,4,0,0,0
4/7/2021,RMI,4,0,0,0
4/8/2021,RMI,4,0,0,0
4/9/2021,RMI,4,0,0,0
4/10/2021,RMI,4,0,0,0
4/11/2021,RMI,4,0,0,0
4/12/2021,RMI,4,0,0,0
4/13/2021,RMI,4,0,0,0
4/14/2021,RMI,4,0,0,0
4/15/2021,RMI,4,0,0,0
4/16/2021,RMI,4,0,0,0
4/17/2021,RMI,4,0,0,0
4/18/2021,RMI,4,0,0,0
4/19/2021,RMI,4,0,0,0
4/20/2021,RMI,4,0,0,0
4/21/2021,RMI,4,0,0,0
4/22/2021,RMI,4,0,0,0
4/23/2021,RMI,4,0,0,0
4/24/2021,RMI,4,0,0,0
4/25/2021,RMI,4,0,0,0
4/26/2021,RMI,4,0,0,0
4/27/2021,RMI,4,0,0,0
4/28/2021,RMI,4,0,0,0
4/29/2021,RMI,4,0,0,0
4/30/2021,RMI,4,0,0,0
5/1/2021,RMI,4,0,0,0
5/2/2021,RMI,4,0,0,0
5/3/2021,RMI,4,0,0,0
5/4/2021,RMI,4,0,0,0
5/5/2021,RMI,4,0,0,0
5/6/2021,RMI,4,0,0,0
5/7/2021,RMI,4,0,0,0
5/8/2021,RMI,4,0,0,0
5/9/2021,RMI,4,0,0,0
5/10/2021,RMI,4,0,0,0
5/11/2021,RMI,4,0,0,0
5/12/2021,RMI,4,0,0,0
5/13/2021,RMI,4,0,0,0
5/14/2021,RMI,4,0,0,0
5/15/2021,RMI,4,0,0,0
5/16/2021,RMI,4,0,0,0
5/17/2021,RMI,4,0,0,0
5/18/2021,RMI,4,0,0,0
5/19/2021,RMI,4,0,0,0
5/20/2021,RMI,4,0,0,0
5/21/2021,RMI,4,0,0,0
5/22/2021,RMI,4,0,0,0
5/23/2021,RMI,4,0,0,0
5/24/2021,RMI,4,0,0,0
5/25/2021,RMI,4,0,0,0
5/26/2021,RMI,4,0,0,0
5/27/2021,RMI,4,0,0,0
5/28/2021,RMI,4,0,0,0
5/29/2021,RMI,4,0,0,0
5/30/2021,RMI,4,0,0,0
5/31/2021,RMI,4,0,0,0
6/1/2021,RMI,4,0,0,0
6/2/2021,RMI,4,0,0,0
6/3/2021,RMI,4,0,0,0
6/4/2021,RMI,4,0,0,0
6/5/2021,RMI,4,0,0,0
6/6/2021,RMI,4,0,0,0
6/7/2021,RMI,4,0,0,0
6/8/2021,RMI,4,0,0,0
6/9/2021,RMI,4,0,0,0
6/10/2021,RMI,4,0,0,0
6/11/2021,RMI,4,0,0,0
6/12/2021,RMI,4,0,0,0
6/13/2021,RMI,4,0,0,0
6/14/2021,RMI,4,0,0,0
6/15/2021,RMI,4,0,0,0
6/16/2021,RMI,4,0,0,0
6/17/2021,RMI,4,0,0,0
6/18/2021,RMI,4,0,0,0
6/19/2021,RMI,4,0,0,0
6/20/2021,RMI,4,0,0,0
6/21/2021,RMI,4,0,0,0
6/22/2021,RMI,4,0,0,0
6/23/2021,RMI,4,0,0,0
6/24/2021,RMI,4,0,0,0
6/25/2021,RMI,4,0,0,0
6/26/2021,RMI,4,0,0,0
6/27/2021,RMI,4,0,0,0
6/28/2021,RMI,4,0,0,0
6/29/2021,RMI,4,0,0,0
6/30/2021,RMI,4,0,0,0
7/1/2021,RMI,4,0,0,0
7/2/2021,RMI,4,0,0,0
7/3/2021,RMI,4,0,0,0
7/4/2021,RMI,4,0,0,0
7/5/2021,RMI,4,0,0,0
7/6/2021,RMI,4,0,0,0
7/7/2021,RMI,4,0,0,0
7/8/2021,RMI,4,0,0,0
7/9/2021,RMI,4,0,0,0
7/10/2021,RMI,4,0,0,0
7/11/2021,RMI,4,0,0,0
7/12/2021,RMI,4,0,0,0
7/13/2021,RMI,4,0,0,0
7/14/2021,RMI,4,0,0,0
7/15/2021,RMI,4,0,0,0
7/16/2021,RMI,4,0,0,0
7/17/2021,RMI,4,0,0,0
7/18/2021,RMI,4,0,0,0
7/19/2021,RMI,4,0,0,0
